Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
14079,12563742,"Shubhanshu Nigam","2024-09-03 14:13:22",0.68181,1,shubhanshunigam
14080,12563748,HarshitBhargava,"2024-09-03 14:16:24",0.68181,1,hbhargava2
14081,12563749,"Hritik Infobyd","2024-09-03 14:16:27",0.68181,1,hritikinfobyd
14082,12563763,ritikajagtap,"2024-09-03 14:19:29",0.68181,1,ritikajagtap09
14083,12567826,"PRAGATI SINGH 1","2024-09-04 15:11:07",0.68181,1,pragatisingh1
14084,7199819,Param_302,"2024-09-10 14:21:11",0.68181,1,param302
14085,12615654,"Swastik Dubey","2024-09-16 08:07:21",0.68181,1,swastikdubey1124
14086,12617372,22f3000144,"2024-09-17 06:15:19",0.68181,3,kdhgvd
14087,12626109,"Abdullah Ajmal","2024-09-19 13:51:50",0.68181,1,abdullahajmal123
14088,12657781,shrutijgupta336,"2024-09-25 09:34:54",0.68181,1,shrutijgupta336
14089,12718992,kushalmitruka,"2024-10-07 16:04:57",0.68181,1,kushalmitruka
14090,12743435,Parkjins,"2024-10-12 06:34:49",0.68181,10,parkjins
14091,12753670,"Affan Ahmad","2024-10-14 09:36:28",0.68181,1,affan7522
14092,12511044,"Krow Feather","2024-08-18 18:59:20",0.67942,2,krowfeather
14093,12532483,"Rishee PanchaL","2024-08-26 18:08:34",0.67942,12,risheepanchal
14094,12549943,Nosy1010,"2024-08-30 15:29:39",0.67942,1,nosy1010
14095,12550794,AhmedHishamAhmed235,"2024-08-31 01:03:40",0.67942,1,ahmedhishamahmed235
14096,12557625,fanta,"2024-09-02 05:55:50",0.67942,1,milkfanta
14097,12566632,"Seun Oboite","2024-09-04 09:09:26",0.67942,2,seunoboite
14098,12590076,SantiMtz2526,"2024-09-10 02:21:29",0.67942,2,santimtz2526
14099,12597282,"BowenT Yan","2024-09-11 14:16:51",0.67942,1,bowentyan
14100,12632404,"Maud Arnaud","2024-09-19 18:12:50",0.67942,1,maudarnaud
14101,12532690,EE490777,"2024-09-21 07:21:58",0.67942,6,ee490777
14102,7197198,"Bojan Krtenic","2024-10-04 12:41:42",0.67942,4,krang13
14103,5385620,"Gurgen Melikyan","2024-10-12 08:41:47",0.67942,12,gugmelik
14104,12748972,amita0813,"2024-10-13 10:44:44",0.67942,1,amita0813
14105,12509600,HaradaKazuki_a024,"2024-08-18 07:44:41",0.67703,1,haradakazukia024
14106,12510941,"Tina Ramishvili","2024-08-18 17:52:09",0.67703,1,tinaramishvili
14107,12392134,"Mathusan Selvakumar","2024-08-20 07:30:21",0.67703,5,mathusanme
14108,12531588,Ryoma02,"2024-08-25 06:55:25",0.67703,2,ryoma02
14109,12540678,"Shery The","2024-08-28 01:59:14",0.67703,1,sherythe
14110,12551057,ppwater01,"2024-08-31 03:10:22",0.67703,1,ppwater01
14111,12558482,Jamestai64,"2024-09-02 09:14:09",0.67703,2,jamestai64
14112,12558959,monz,"2024-09-02 11:21:09",0.67703,1,erishimamoto
14113,12564765,azaraks,"2024-09-03 20:09:05",0.67703,2,azaraks
14114,10471197,"sennosuke enso","2024-09-07 02:54:52",0.67703,1,sennosukeenso
14115,5759278,"Bernardo Loureiro #2","2024-09-08 22:55:12",0.67703,6,bernardoloureiro
14116,12598902,Nate444,"2024-09-12 02:08:38",0.67703,3,nate444
14117,12606470,"Leonardo Sari","2024-09-13 16:18:41",0.67703,1,leonardosari
14118,12634120,Koucha528,"2024-09-20 04:46:37",0.67703,1,koucha528
14119,12635981,viella1024,"2024-09-20 11:20:46",0.67703,1,viella1024
14120,12271101,aonomasahiro,"2024-09-23 15:55:11",0.67703,6,aonomasahiro
14121,12508999,tkikuchi98,"2024-09-23 11:45:22",0.67703,2,tkikuchi98
14122,12653014,zaku2525,"2024-09-24 09:59:01",0.67703,1,zaku2525
14123,12721322,kouimamu,"2024-10-08 04:50:44",0.67703,2,kouimamu
14124,12742013,"Keisuke Satonogohan","2024-10-11 17:54:36",0.67703,1,keisukesatonogohan
14125,12744344,"tahara shouki","2024-10-12 08:32:32",0.67703,1,taharashouki
14126,12509302,"Kenta Yamaguchi","2024-08-18 05:28:27",0.67464,1,ih8p4nd4
14127,11756338,Masaki_459,"2024-08-20 16:31:03",0.67464,1,masaki459
14128,8817280,xiao09090909,"2024-08-21 14:03:33",0.67464,1,xiao09090909
14129,12524295,FisherMussamanSobe,"2024-10-13 06:37:58",0.67464,2,fishermussamansobe
14130,12531540,FuruTomo,"2024-08-25 06:32:32",0.67464,1,furutomo
14131,12532177,mugen319,"2024-08-25 11:23:23",0.67464,1,mugen319
14132,10981411,kazutk,"2024-08-31 09:58:41",0.67464,1,kazutk
14133,12553361,"Zakaria Ajerame","2024-09-01 00:06:18",0.67464,2,zakariaajerame
14134,12566336,UDO0955,"2024-09-04 07:52:46",0.67464,2,koide0311
14135,11100922,tomohiroikeda,"2024-09-08 13:07:03",0.67464,1,tomohiroikeda
14136,12584521,Kinpa26,"2024-09-09 01:13:16",0.67464,1,kinpa26
14137,12596046,ChamponRamenUdon,"2024-09-11 08:40:03",0.67464,1,champonramenudon
14138,12179213,tomonorikasai,"2024-09-11 10:35:45",0.67464,1,tomonorikasai
14139,12604438,"KOKI IBARA","2024-09-13 07:12:38",0.67464,1,kokiibara
14140,12640688,"Taiki Ida","2024-09-21 13:29:45",0.67464,1,taikiida
14141,12649801,yoshito4410,"2024-09-23 19:01:51",0.67464,3,yoshito4410
14142,12651138,mantiz84,"2024-09-24 05:19:30",0.67464,2,mantiz84
14143,12678271,yomm1220,"2024-09-29 08:27:33",0.67464,1,yomm1220
14144,5530508,ymds,"2024-10-01 14:49:30",0.67464,1,"sasakawadaisuke,ymiyanohara"
14145,12692658,mame7777,"2024-10-02 06:38:35",0.67464,2,mame7777
14146,12698014,"Ibuki Hashiguchi","2024-10-03 07:08:05",0.67464,2,ibukihashiguchi
14147,12705011,priprigenchan,"2024-10-04 13:11:26",0.67464,1,priprigenchan
14148,12723250,"Soma KAWAKAMI","2024-10-08 10:52:12",0.67464,1,somakawakami
14149,4384922,kenas0,"2024-10-10 07:52:34",0.67464,2,kenas0
14150,12739793,akihiko0119,"2024-10-11 09:11:07",0.67464,1,akihiko0119
14151,11494097,"Nour Bessrour","2024-10-15 15:53:51",0.67464,1,nourbessrour
14152,12523089,yukuri611,"2024-08-22 08:27:09",0.67224,1,yukuri611
14153,12526472,WakuWakuT,"2024-08-23 09:45:22",0.67224,1,wakuwakut
14154,12527549,"Bob Mouse","2024-08-23 16:43:13",0.67224,1,bobmouse
14155,12528593,Kiichirou,"2024-08-24 05:21:54",0.67224,1,kiichirou
14156,12531122,ordovicianperiod,"2024-08-25 02:41:05",0.67224,1,ordovicianperiod
14157,12532026,Crocodile3900,"2024-08-25 10:11:08",0.67224,1,crocodile3900
14158,12423899,RHuit2638,"2024-08-28 10:45:09",0.67224,1,rhuit2638
14159,12545142,Jenova,"2024-08-29 07:59:01",0.67224,1,jenova33
14160,12548911,hide0_0,"2024-08-30 09:48:14",0.67224,1,hdie00
14161,12558193,Law9394,"2024-09-02 09:19:41",0.67224,10,law9394
14162,12223842,NewBeeMrK,"2024-09-08 05:48:32",0.67224,1,newbeemrk
14163,12585352,Shun68,"2024-09-09 06:19:34",0.67224,1,shun68
14164,11823668,tokeimario,"2024-09-10 10:33:44",0.67224,1,tokeimario
14165,6855895,bluedanger24,"2024-09-10 11:17:26",0.67224,1,bluedanger24
14166,12597458,naka_toshi,"2024-09-11 15:01:07",0.67224,1,nakatoshi
14167,11991114,"T. Matsutani","2024-09-15 04:52:58",0.67224,1,tmatsutani
14168,12614820,"Kazumasa Ishimori","2024-09-16 03:13:54",0.67224,1,kazumasaishimori
14169,11032160,pop@,"2024-09-16 15:53:51",0.67224,1,kanoryota
14170,12619079,SaimHZafar,"2024-09-17 02:52:34",0.67224,1,saimhzafar
14171,12621886,"Kenichiro HOSAKA","2024-09-17 13:51:18",0.67224,1,kenichirohosaka
14172,12114253,cat_in_kaggle,"2024-09-18 14:26:08",0.67224,1,catinkaggle
14173,12630647,"Shirley Peixoto","2024-09-19 12:17:36",0.67224,1,shirleypeixoto
14174,12643497,zan8789,"2024-09-22 09:51:59",0.67224,1,zan8789
14175,12626926,"Marissa Buro","2024-09-23 00:22:25",0.67224,5,marissaburo
14176,12650307,"Иван Гриненко","2024-09-23 19:29:34",0.67224,1,alikku
14177,12658044,"Michael Shtienberg","2024-09-25 10:46:16",0.67224,1,michast
14178,12664152,"Muhammad Usman 006","2024-09-26 15:57:54",0.67224,1,muhammadusman006
14179,12670005,"Nada Ahmed","2024-09-27 11:52:46",0.67224,2,nadaahx8
14180,12636742,muhammad.omar.03,"2024-09-27 13:27:47",0.67224,2,muhammadomar03
14181,11116339,"Emika Iwase","2024-09-27 14:50:56",0.67224,2,emikaiwase
14182,12673711,"Muhammad Mohsin #3","2024-09-28 06:17:53",0.67224,1,muhammadmohsin24
14183,12680827,Sam19991022,"2024-09-30 00:20:09",0.67224,1,sam19991022
14184,12693649,ELP117,"2024-10-03 19:30:41",0.67224,6,elp117
14185,12723753,GoGanghyun,"2024-10-08 12:43:15",0.67224,1,goganghyun
14186,12730135,"kai kiyomiya","2024-10-09 12:49:21",0.67224,1,kaikiyomiya
14187,12731150,jinoJJ,"2024-10-09 16:45:45",0.67224,1,jinojj
14188,12731377,"Muhammad Hamza Nawaz","2024-10-09 17:54:30",0.67224,1,muhammadhamzanawaz
14189,4705809,ShinYanaKaggle,"2024-10-10 07:23:04",0.67224,1,shinyanakaggle
14190,7436214,"Mitsuya Yamamoto","2024-10-10 07:42:12",0.67224,1,mitsuyayamamoto
14191,12733890,"gg #2","2024-10-10 07:51:41",0.67224,1,ryosukeabegg
14192,12733972,"SUZUKI RYO","2024-10-10 08:07:19",0.67224,1,suzu456
14193,12734146,"Takahiro Kondo #2","2024-10-10 08:39:26",0.67224,1,kondo123
14194,12747310,"kimura jun","2024-10-13 00:51:47",0.67224,1,kimurajun
14195,12747491,koifu23,"2024-10-13 02:59:20",0.67224,1,koifu23
14196,12751970,youhey_024,"2024-10-14 03:11:53",0.67224,1,onisan0313
14197,12763950,川島躍士,"2024-10-15 15:50:56",0.67224,1,hayato0914
14198,12516343,handsomedoyeong222,"2024-08-20 09:49:47",0.66985,2,handsomedoyeong222
14199,12518763,jjy2889,"2024-08-21 04:25:56",0.66985,2,jjy2889
14200,12349370,"Abdullah Emad Eldin Mustafa","2024-08-25 15:45:46",0.66985,1,abdullahag17
14201,12551144,ihyun1234,"2024-08-31 03:59:00",0.66985,1,ihyun1234
14202,10148310,"chida yasuhiro","2024-09-07 08:07:19",0.66985,2,chidayasuhiro
14203,12047427,Shriyathecowgirl,"2024-09-07 20:34:40",0.66985,1,shriyathecowgirl
14204,12613539,NaNaO,"2024-09-15 16:15:34",0.66985,1,nanananananan
14205,12616632,torapopo,"2024-09-17 10:47:37",0.66985,2,torapopo
14206,12627479,"Zexun Yao","2024-09-18 22:12:19",0.66985,1,yzx483
14207,12665163,k247616,"2024-09-26 18:54:31",0.66985,2,k247616
14208,12674900,"Fedor Fedotov","2024-09-28 11:33:06",0.66985,1,fedorfedotov
14209,8063810,"ASD {KARMA}","2024-10-02 08:52:15",0.66985,4,asdkarma
14210,12696036,serhatkayar,"2024-10-02 19:06:00",0.66985,1,serhatkayar
14211,3650964,"Furkan Akdag","2024-10-02 19:11:43",0.66985,1,furkannakdagg
14212,12696060,"Ceyda gümüş","2024-10-02 19:11:52",0.66985,1,ceydagm
14213,12696061,"Burak Güngör","2024-10-02 19:11:53",0.66985,1,burakgungor12
14214,12696062,"Melih Gunaydin","2024-10-02 19:11:55",0.66985,1,melihgunaydin
14215,12696065,"Tarık Bugra Cetin","2024-10-02 19:12:31",0.66985,1,tarkburaetin
14216,12696130,AleynaBayram,"2024-10-02 19:32:29",0.66985,1,aleybayram
14217,12696133,"Hüseyin Samet KEL","2024-10-02 19:32:49",0.66985,1,sametus
14218,12714322,"Karunakar POTHUGANTI","2024-10-06 19:40:45",0.66985,1,karunakarpothuganti
14219,12754744,"Aishwarya #14","2024-10-14 15:48:35",0.66985,2,aishwaryakardile11
14220,12749261,lusiwei,"2024-10-15 14:45:25",0.66985,2,lusiwei
14221,12510401,GuilhermeNXavier,"2024-08-18 13:55:50",0.66746,1,guilhermenxavier
14222,12340890,"Toshitaka Yamauchi","2024-08-22 05:07:45",0.66746,1,toshitakayamauchi
14223,12533411,"Caio Cardoso #2","2024-08-25 21:16:51",0.66746,1,caiodev11
14224,12506232,hirrrrrr,"2024-08-28 06:54:08",0.66746,1,hirrrrrr
14225,12572647,"Elvio Matsuda","2024-09-05 19:42:19",0.66746,1,elviomatsuda
14226,12607856,jong_cheon_park,"2024-09-14 02:07:06",0.66746,1,simpleego
14227,12607954,"Affan Ansari 01","2024-09-14 03:04:21",0.66746,1,affanansari01
14228,12615162,"Rajesh Kumar Shanmugam","2024-09-27 12:32:09",0.66746,7,onesrk9
14229,12641308,"Tomofumi HARA","2024-09-21 16:40:30",0.66746,2,tomofumi0725
14230,12643906,"Tomoya Matsuzawa","2024-09-22 12:04:41",0.66746,1,tomoyamatsuzawa
14231,12671103,"Thirumal #2","2024-09-27 16:21:04",0.66746,1,enigma3112
14232,12674603,k247618,"2024-09-28 09:56:26",0.66746,3,k247618
14233,12675953,"Pritam Acharjee","2024-09-28 16:13:40",0.66746,2,acharjeepritam
14234,6843632,SangMoKIM,"2024-10-01 01:36:10",0.66746,1,sangmokim
14235,12694422,Der_Lubo,"2024-10-02 13:13:03",0.66746,1,derlubo
14236,12694582,SjoerdCyborg,"2024-10-02 13:54:31",0.66746,5,sjoerdcyborg
14237,3216215,"Chiemi Watanabe","2024-10-11 02:48:21",0.66746,2,chiemi627
14238,12711495,Zemmmeng,"2024-10-06 05:21:32",0.66746,1,zemmmeng
14239,12714815,"Alexsandro Alves","2024-10-07 00:03:46",0.66746,1,alexalves66
14240,12718491,tetsumusicgame,"2024-10-07 14:29:20",0.66746,1,tetsumusicgame
14241,12735027,"wadawda daw","2024-10-10 11:56:08",0.66746,1,wadawdadaw
14242,12740259,YamamotoKeito,"2024-10-11 11:05:31",0.66746,1,yamamotokeito
14243,12509678,Ganbera,"2024-08-18 08:27:00",0.66507,1,ganbera
14244,12511311,"Gaurav Sawasiya ","2024-08-18 21:53:41",0.66507,1,gauravsawasiya1
14245,12516781,春日想楽,"2024-08-20 11:41:05",0.66507,1,doubleha1002
14246,12528633,Issei_Taka,"2024-08-24 05:44:19",0.66507,1,isseitaka
14247,11723395,SuperHiroshi,"2024-08-24 06:03:34",0.66507,1,superhiroshi
14248,12545568,kudou55,"2024-08-29 10:07:52",0.66507,1,kudou55
14249,12545703,"o2430016 o2430016","2024-08-29 10:57:59",0.66507,1,o2430016o2430016
14250,12548406,"Azeem Haider","2024-08-30 07:25:29",0.66507,2,azeemhaider13
14251,12551473,seiichikaggle,"2024-08-31 06:51:28",0.66507,2,seiichikaggle
14252,9225658,yamasouu,"2024-08-31 17:23:57",0.66507,1,yamasouu
14253,12558931,info-high,"2024-09-02 11:12:10",0.66507,1,infohigh
14254,12567635,"志築 孝広 (Takahiro Shizuki)","2024-09-04 14:18:24",0.66507,1,takahiroshizuki
14255,12278406,nobuoki.xp21,"2024-09-06 07:36:55",0.66507,1,nobuokixp21
14256,12583114,"Mikito KURAHARA","2024-09-08 14:13:56",0.66507,1,mikitokurahara
14257,12585091,"Siddique Ali","2024-09-11 07:32:48",0.66507,6,siddiqueali
14258,10847588,autumn09,"2024-09-11 23:46:13",0.66507,2,ryukikanesaki
14259,12600405,"Yuta Yagi","2024-09-12 08:35:38",0.66507,1,yutayagi
14260,12601002,kevin3,"2024-09-12 11:28:51",0.66507,1,socha4
14261,12615857,RHINO,"2024-09-16 09:04:00",0.66507,1,rhinoblue80
14262,12626528,hamachi0516,"2024-09-18 15:29:34",0.66507,1,hamachi0516
14263,12638704,RedboarK,"2024-09-21 03:19:20",0.66507,1,redboark
14264,12644509,"Yoshiaki Shimabukuro","2024-09-22 14:41:41",0.66507,1,yoshiakishimabukuro
14265,12663482,WuGuanTing901005,"2024-09-26 13:21:08",0.66507,2,wuguanting901005
14266,5865477,"sakiko maekawa","2024-09-28 08:46:27",0.66507,1,sakikomaekawa
14267,12200048,"Kewen Chen","2024-09-29 10:03:49",0.66507,1,kewenchen
14268,12691923,"yuji #3","2024-10-02 03:03:52",0.66507,1,yujisgs
14269,12693443,伊藤海翔,"2024-10-02 09:26:43",0.66507,1,itouk6953
14270,275170,"Tomoki Imai","2024-10-02 15:07:17",0.66507,1,tomokiimai
14271,12697791,酒井達成,"2024-10-03 06:09:22",0.66507,1,lvspjce92
14272,9562691,"Adrian Yang","2024-10-09 00:34:04",0.66507,13,adrianyangmathmaster
14273,12716013,rmiura,"2024-10-07 06:20:39",0.66507,1,rmiura
14274,12720742,PboyPboy,"2024-10-08 01:12:17",0.66507,1,pboypboy
14275,12762063,TaqKondo,"2024-10-15 10:55:25",0.66507,1,taqkondo
14276,12521952,"Asuka Tsurumoto","2024-08-22 00:09:12",0.66267,1,asukatsurumoto
14277,12529667,Leaner1,"2024-08-24 12:26:09",0.66267,1,leaner1
14278,12530361,"刘雨荷 Liu","2024-08-24 17:08:12",0.66267,3,liuyh0825
14279,12535673,"Aki Ogawa","2024-08-26 14:17:11",0.66267,1,akiogawa
14280,12476277,"Metehan Ayhan","2024-08-29 13:19:09",0.66267,4,metehanayhan
14281,12551752,sigmalpha,"2024-08-31 20:24:06",0.66267,2,sigmalpha
14282,12555343,"Yusuke Suzuki","2024-09-01 12:32:04",0.66267,1,yankeesierra
14283,12587936,core2taro,"2024-09-09 15:28:02",0.66267,1,core2taro
14284,12160730,"ammar #3","2024-09-14 14:01:41",0.66267,1,ammar18
14285,12625236,AsshuBeck,"2024-09-18 09:58:05",0.66267,1,asshubeck
14286,12631812,"k247617 Azan Ali","2024-09-28 17:09:45",0.66267,2,k247617azanali
14287,12645965,"Yuto Arie","2024-09-23 01:06:29",0.66267,1,yutoarie
14288,12704486,OMOCHI,"2024-10-04 11:20:11",0.66267,1,momoinoue
14289,12706519,kizkatkin,"2024-10-04 19:28:03",0.66267,5,kizkatkin
14290,12711143,"Kota Minoshima","2024-10-06 02:33:13",0.66267,1,kotaminoshima
14291,12713327,"Yohaan Mohan","2024-10-06 14:26:59",0.66267,1,yohaanmohan
14292,12742796,ESSILFIE,"2024-10-14 00:42:18",0.66267,6,luffa143
14293,12509709,dojoupi,"2024-08-18 08:40:17",0.66028,1,dojoupi
14294,12513010,"K2 #2","2024-08-19 10:41:14",0.66028,2,koheikawanishi
14295,4279142,"Hyunseok Cho","2024-08-19 11:04:16",0.66028,1,hoyajigi
14296,12528378,orcaceking,"2024-08-24 03:09:11",0.66028,1,orcaceking
14297,12488920,"Kazuho Ito","2024-08-28 03:49:03",0.66028,1,kazuhoito
14298,8737450,"[Deleted] 2ed634d0-570b-4507-8578-5d4dd5ec4dd2","2024-08-29 13:54:41",0.66028,1,del=066e28168bc0af0a
14299,12189628,shuymst,"2024-09-01 08:57:36",0.66028,2,shuymst
14300,12566410,azuma0123,"2024-09-04 08:03:05",0.66028,1,azuma0123
14301,12574674,"TATSUYA FUKUDA04","2024-09-06 06:34:52",0.66028,1,tatsuyafukuda04
14302,12578960,HighColdManGod,"2024-09-07 08:27:12",0.66028,2,highcoldmangod
14303,11329741,"Zoja Anzur","2024-09-08 19:27:30",0.66028,1,zojaanzur
14304,12624582,"Hossein Gholami","2024-09-18 07:15:27",0.66028,1,hosseingh523
14305,12639570,rio0918,"2024-09-21 07:57:18",0.66028,1,rio0918
14306,12642085,SilverRule,"2024-09-21 22:27:44",0.66028,1,hellflower
14307,12323831,Utkarsh2022,"2024-09-25 07:27:10",0.66028,1,utkarsh2022
14308,12681234,=U=,"2024-09-30 02:46:05",0.66028,1,abcucba
14309,12698392,"Joey Okawa","2024-10-03 08:36:53",0.66028,1,joeyokawa
14310,12404170,村山栄俊,"2024-10-06 05:33:53",0.66028,1,murahide104
14311,12133435,"yuka #3","2024-10-06 07:57:10",0.66028,1,yuka32668
14312,12736628,"Carlos Nery Ribeiro","2024-10-10 17:55:09",0.66028,4,carlosneryribeiro
14313,12741822,中野剛志,"2024-10-11 17:09:23",0.66028,1,nakanotk
14314,7137532,oysk35,"2024-10-12 18:01:57",0.66028,1,oysk35
14315,12767223,"Tomoya Iwana","2024-10-16 01:31:54",0.66028,1,tomoyaiwana
14316,12770508,"hana takeuchi","2024-10-16 09:28:33",0.66028,1,hanatakeuchi
14317,12518709,ysmr_mnm,"2024-08-21 01:59:27",0.65789,1,ysmrmnm
14318,12519726,"Samraiz Chattha","2024-08-21 07:59:26",0.65789,1,samraizchattha
14319,12571173,"Tang Guanghan","2024-09-05 13:58:08",0.65789,2,tangguanghan
14320,12592744,Panya_don,"2024-09-10 13:32:08",0.65789,1,panyadon
14321,7924523,山﨑　翔太,"2024-09-16 07:33:09",0.65789,1,v0404ymsk
14322,12624423,"Sohan Sri Dutta","2024-09-18 06:56:59",0.65789,2,sohansridutta
14323,12646394,"Trista Jou","2024-09-23 03:18:11",0.65789,1,tristajou
14324,12673710,竹田和生,"2024-09-28 06:17:30",0.65789,1,kazukitakeda0614
14325,12674665,shaheer,"2024-09-28 10:16:49",0.65789,2,mshaheer20k1087
14326,12486424,"star pistol","2024-10-04 08:28:18",0.65789,1,starpistol
14327,12704587,shota_1113,"2024-10-04 11:39:30",0.65789,1,shota1113
14328,12767805,lxj2002,"2024-10-16 03:23:46",0.65789,2,lxj2002
14329,12511901,ABHIJEET403,"2024-08-19 03:29:25",0.65550,1,abhijeet403
14330,2034321," 隔壁泰山","2024-08-28 03:09:04",0.65550,1,ansonli1031
14331,12547305,"Abdellah MOGHANDEZ","2024-08-29 21:47:22",0.65550,1,abdomg01
14332,12587539,"Najma Nur","2024-09-09 13:53:04",0.65550,1,najmanur
14333,12618913,"Anya Ross","2024-09-17 16:00:02",0.65550,7,anyaross
14334,12619306,Boethiah,"2024-09-17 04:22:15",0.65550,1,boethiah
14335,12619649,tabier,"2024-09-17 05:27:33",0.65550,1,tabier
14336,12706388,"yizhiyouling (一只幽灵)","2024-10-04 22:05:52",0.65550,7,yizhiyouling
14337,12751066,"Daisy Snips","2024-10-13 20:19:12",0.65550,1,daisysnips
14338,12526546,"Duplesse Nangmo","2024-08-23 14:17:43",0.65311,6,duplessenangmo
14339,12539060,"Laith Saeed ","2024-08-27 12:41:46",0.65311,1,laithsa111
14340,12558036,Bolilingmeng,"2024-09-02 08:51:32",0.65311,4,bolilingmeng
14341,12558064,XXXWEA,"2024-09-02 09:10:13",0.65311,10,xxxwea
14342,12558375,henrytong12,"2024-09-02 08:59:14",0.65311,1,henrytong12
14343,12558405,"koki shibu","2024-09-02 09:03:23",0.65311,2,kokishibu
14344,12558403,"Fung Tsz Yan","2024-09-02 09:17:09",0.65311,3,fungtszyan
14345,12558400,johnleekachiu,"2024-09-02 09:09:39",0.65311,1,johnleekachiu
14346,12558360,MARCUSCLCHAN,"2024-09-02 09:14:28",0.65311,5,marcusclchan
14347,12558410,zheyuzhang1609089792,"2024-09-02 09:17:47",0.65311,2,zheyuzhang1609089792
14348,12558406,"Leung Kin Long","2024-09-02 09:18:36",0.65311,2,leungkinlong
14349,12558425,"Marcus Yeung s236719","2024-09-02 09:23:35",0.65311,2,marcusyeungs236719
14350,12565443,"Leung Tak Hin","2024-09-04 02:54:29",0.65311,3,leungtakhin
14351,12565437,"Leung Kam Fung","2024-09-04 02:55:48",0.65311,2,leungkamfung
14352,12565452,LexGun,"2024-09-04 02:57:05",0.65311,2,lexgun
14353,12565475,"Polly Wong 3333","2024-09-04 02:57:28",0.65311,1,pollywong3333
14354,12565455,YeungHC,"2024-09-04 03:02:30",0.65311,2,yeunghc
14355,12565504,Yiuchunhin,"2024-09-04 03:19:44",0.65311,2,yiuchunhin
14356,12565445,"Ki Ho Yan Stephanie","2024-09-04 03:06:11",0.65311,1,kihoyanstephanie
14357,12565513,"Choi Oscar","2024-09-04 03:23:40",0.65311,2,choioscar
14358,12565465,"Yu On LI","2024-09-04 03:11:14",0.65311,2,yuonli
14359,12565436,Eunice_K1333,"2024-09-04 03:15:16",0.65311,6,eunicek1333
14360,12565441,"Aero Law","2024-09-04 03:17:00",0.65311,2,aerolaw
14361,12565484,"IP WING YAN","2024-09-04 03:18:47",0.65311,3,ipwingyan
14362,12565539,Tingting01,"2024-09-04 03:22:30",0.65311,1,tingting01
14363,12695969,yumeniown,"2024-10-02 18:54:18",0.65311,2,yumeniown
14364,12714702,hoshi-shinichi,"2024-10-06 23:00:23",0.65311,1,hoshishinichi
14365,12735778,"Koyo Ogura","2024-10-10 14:34:19",0.65311,1,koyoogura
14366,12512596,jinogoo,"2024-08-19 07:51:07",0.65071,1,jinogoo
14367,12552690,FSBDS43_DaniloD,"2024-08-31 15:39:17",0.65071,1,fsbds43danilod
14368,12566095,"B002杉田 哲也","2024-09-04 06:42:16",0.65071,1,b002ttysgt
14369,12569961,"vidya shinde","2024-09-05 07:01:52",0.65071,1,vidyashinde
14370,12573995,wufa2023,"2024-09-06 03:09:23",0.65071,1,wufa2023
14371,12586447,"Andrey #24","2024-09-09 09:44:53",0.65071,1,andrey1331
14372,12385498,"Tunahan Çetin","2024-09-10 06:16:11",0.65071,1,tunahanetin
14373,12602323,"Emanuel Thiago","2024-09-13 21:04:44",0.65071,3,emanuelthiago
14374,12618386,FSBDS43_HenriqueGalan,"2024-09-16 20:47:10",0.65071,2,henriquegalan
14375,12646234,kim.hyunmin.1111,"2024-09-23 02:28:11",0.65071,1,kimhyunmin1111
14376,3224062,"Fabio Duarte Junior","2024-10-02 21:10:16",0.65071,1,fduartejr
14377,12734728,"Andreas P. EBMS","2024-10-10 10:46:03",0.65071,1,andreaspebms
